Hotel_Name,Hotel_Rating,City,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Hotel_Price
Hotel Maurya,4.3,patna,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Restaurant,"₹9,507"
Harilal’s,4.2,patna,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹4,056"
The Hotel Bliss | Best Hotels in Patna,4.1,patna,Breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,Accessible,"₹1,450"
HOTEL AMALFI GRAND,4.1,patna,4-star hotel,Breakfast,Free Wi-Fi,Parking,Restaurant,Room service,Kitchen in some rooms,Airport shuttle,Full-service laundry,NA
Hotel Mundrika Deluxe,3.2,patna,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Full-service laundry,"₹1,155"
"Lemon Tree Premier, Patna",4.1,patna,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Indoor pool,Air conditioning,Fitness center,Spa,Restaurant,"₹9,786"
The AVR Hotel,4.1,patna,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Restaurant,Room service,Airport shuttle,"₹2,432"
"Hotel Virasat Retreat, Opposit Medanta Hospital,Patna",4.0,patna,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Bar,Restaurant,Room service,"₹1,712"
"RADHE Guest House - Danapur, Patna",NA,patna,House,Sleeps 20,10 beds,Air conditioning,Balcony,Crib,Heating,Kitchen,Smoke-free,₹504
TULSI AANGAN - Deluxe Double or Twin Room,NA,patna,House,Sleeps 2,1 bedroom,1 bathroom,1 bed,Air conditioning,Kid-friendly,Crib,Pet-friendly,"₹1,109"
Hotel Gargee Grand | Best Hotel in Patna,4.1,patna,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Restaurant,Room service,"₹4,956"
The AVR Hotel,4.1,patna,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Restaurant,Room service,Airport shuttle,"₹2,533"
Hotel Dwarkamai,4.2,nagpur,Free breakfast,Wi-Fi,Parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,Accessible,"₹3,457"
"The Legend Inn, Nagpur",4.0,nagpur,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Bar,Restaurant,Room service,Airport shuttle,"₹3,276"
Radisson Blu Hotel Nagpur,4.5,nagpur,5-star hotel,Breakfast ($),Free Wi-Fi,Parking,Outdoor pool,Hot tub,Air conditioning,Fitness center,Spa,"₹9,119"
Hotel Centre Point,4.3,nagpur,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Bar,"₹4,445"
Paradise Homestay Civil Lines,4.7,nagpur,Free Wi-Fi,Free parking,Air conditioning,Breakfast,Smoke-free property,NA,NA,NA,NA,"₹2,052"
Regenta Central Hotel & Convention Centre,4.0,nagpur,4-star hotel,Free breakfast,Wi-Fi,Free parking,Air conditioning,Fitness center,Bar,Restaurant,Room service,"₹4,023"
"The Legend Inn, Nagpur",4.0,nagpur,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Bar,Restaurant,Room service,Airport shuttle,"₹3,276"
Hotel The Embassy,4.1,nagpur,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Bar,Restaurant,Room service,"₹3,395"
"Royal Karhandla Resort, Nagpur Office",4.4,nagpur,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Airport shuttle,NA
Airport Centre Point,4.2,nagpur,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Bar,Restaurant,Room service,Full-service laundry,NA
Treebo Trend Chalets,4.2,nagpur,3-star hotel,Free breakfast,Free Wi-Fi,Parking,Pool,Air conditioning,Restaurant,Room service,Full-service laundry,"₹2,819"
MTDC HOTEL NAGPUR,4.0,nagpur,3-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Business center,NA,NA
Avame 3BHK Flat In Nagpur,NA,nagpur,House,Sleeps 7,1 bedroom,3 bathrooms,4 beds,Air conditioning,Balcony,Heating,Ironing board,"₹4,621"
Orange Tree Hotels,4.4,nagpur,Free breakfast,Free Wi-Fi,Outdoor pool,Air conditioning,Restaurant,Room service,Full-service laundry,NA,NA,"₹3,146"
Hotel Orient Crown,3.9,nagpur,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Kitchen in rooms,Smoke-free property,NA,"₹1,728"
Hotel Nagpur Ashok,4.0,nagpur,3-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Spa,Bar,Restaurant,"₹5,149"
Nirvana Residency,4.7,nagpur,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹2,600"
The Paramount Hotel,4.5,nagpur,Free Wi-Fi,Parking,Pool,Air conditioning,Kitchen in some rooms,Full-service laundry,Smoke-free property,NA,NA,"₹1,071"
Hotel Maitrayee,4.6,nagpur,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,"₹2,475"
Hotel Rajdhani,3.2,nagpur,2-star hotel,Free Wi-Fi,Pool,Air conditioning,Room service,Kitchen in some rooms,Full-service laundry,Kid-friendly,NA,"₹1,872"
"RSVP NAGPUR(Restro-bar,Rooftop & Rooms)",4.0,nagpur,Free breakfast,Free Wi-Fi,Parking,Outdoor pool,Restaurant,Room service,Full-service laundry,NA,NA,"₹3,414"
Matoshri Homestay Airport Road Nagpur,1.0,nagpur,Bungalow,Sleeps 20,8 bedrooms,9 bathrooms,46 sq m,NA,NA,NA,NA,"₹2,016"
Hotel Signature Inn,4.3,nagpur,Free breakfast,Free Wi-Fi,Outdoor pool,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,NA,"₹2,539"
Hotel Maitrayee,4.6,nagpur,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,"₹2,479"
Sayaji Hotel Indore,4.4,indore,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Hot tub,Air conditioning,Fitness center,Spa,"₹5,151"
Indore Marriott Hotel,4.4,indore,5-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Bar,"₹5,375"
Indore Marriott Hotel,4.4,indore,5-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Bar,"₹5,375"
Hotel Solaris,4.0,indore,3-star hotel,Free breakfast,Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Restaurant,Room service,"₹2,286"
Sayaji Hotel Indore,4.4,indore,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Hot tub,Air conditioning,Fitness center,Spa,"₹5,092"
Effotel by Sayaji,4.3,indore,4-star hotel,Free breakfast,Free Wi-Fi,Parking,Pool,Air conditioning,Restaurant,Room service,Airport shuttle,"₹4,431"
Hotel Apna Avenue,4.0,indore,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Full-service laundry,"₹2,574"
Best Western Plus Indore,4.1,indore,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Bar,Restaurant,Room service,"₹3,816"
Pride Hotel & Convention Centre Indore,4.1,indore,4-star hotel,Free breakfast,Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Bar,Restaurant,"₹4,650"
Radisson Blu Hotel Indore,4.5,indore,5-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Outdoor pool,Hot tub,Air conditioning,Fitness center,Spa,"₹7,221"
Treebo Trend Grand Euro,4.7,indore,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Full-service laundry,Business center,Kid-friendly,"₹2,398"
Fairfield by Marriott Indore,4.2,indore,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Bar,Restaurant,Room service,"₹5,322"
Effotel by Sayaji,4.3,indore,4-star hotel,Free breakfast,Free Wi-Fi,Parking,Pool,Air conditioning,Restaurant,Room service,Airport shuttle,"₹4,379"
Hotel Shri Niwas,3.7,indore,2-star hotel,Free Wi-Fi,Parking,Pool,Kitchen in some rooms,Full-service laundry,Kid-friendly,NA,NA,"₹1,289"
Hotel Vrindavan Palace,4.4,indore,Free Wi-Fi,Free parking,Pool,Air conditioning,Pet-friendly,Room service,Kitchen in some rooms,Full-service laundry,NA,"₹1,795"
Jardin Hotels,4.2,indore,Free breakfast,Free Wi-Fi,Free parking,Pool,Spa,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,"₹3,332"
"Hotel Meritel Grande, Indore",4.9,indore,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Spa,Bar,Restaurant,Room service,Kitchen in rooms,"₹1,384"
Chokhi Dhani Indore Booking Office,3.6,indore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sheraton Grand Palace Indore,4.3,indore,5-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Bar,"₹10,115"
"FabHotel Prime Avenue - Hotel in Vijay Nagar, Indore",3.8,indore,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Room service,Kitchen in some rooms,Full-service laundry,"₹1,118"
Jalsa Resort & Banquets,4.3,indore,Free Wi-Fi,Free parking,Pool,Spa,Restaurant,Kitchen in some rooms,Full-service laundry,Accessible,Kid-friendly,"₹4,678"
Hotel Nahargarh Palace,3.8,indore,3-star hotel,Free breakfast,Free Wi-Fi,Pool,Air conditioning,Restaurant,Kitchen in some rooms,Full-service laundry,Kid-friendly,"₹1,529"
My Special House,2.9,indore,Sleeps 2,1 bedroom,Air conditioning,Fireplace,Paid parking,Free Wi-Fi,No crib,No elevator,No fitness center,"₹1,020"
Astha Lakshmi Tourist Homestay,4.5,indore,Sleeps 6,2 bedrooms,Air conditioning,Fireplace,Cable TV,Paid parking,Free Wi-Fi,No crib,No elevator,"₹1,428"
"Crowne Plaza Jaipur Tonk Road, an IHG Hotel",4.5,jaipur,5-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Outdoor pool,Hot tub,Air conditioning,Fitness center,Spa,"₹15,128"
Trident Hotel Jaipur,4.4,jaipur,5-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Bar,"₹13,452"
Hotel Sarang Palace - Boutique Stays & Candlelight Dining,4.4,jaipur,3-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Spa,Bar,Restaurant,Room service,"₹2,724"
Moustache Jaipur,4.4,jaipur,2-star hotel,Free Wi-Fi,Outdoor pool,Air conditioning,Restaurant,Kitchen in some rooms,Full-service laundry,NA,NA,"₹1,039"
Umaid Bhawan-A Royal Heritage Style Boutique Hotel,4.3,jaipur,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Bar,Restaurant,Room service,"₹5,988"
Rambagh Palace - Jaipur,4.7,jaipur,5-star hotel,Free breakfast,Wi-Fi,Free parking,Pools,Hot tub,Air conditioning,Fitness center,Spa,"₹73,246"
Jaipur Marriott Hotel,4.5,jaipur,5-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Outdoor pool,Hot tub,Air conditioning,Fitness center,Spa,"₹7,840"
WelcomHeritage Traditional Haveli,4.5,jaipur,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Spa,Bar,Restaurant,"₹4,733"
"Devi Ratn, Jaipur – IHCL SeleQtions",4.5,jaipur,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Hot tub,Air conditioning,Pet-friendly,Fitness center,"₹16,992"
The Lalit Jaipur,4.4,jaipur,5-star hotel,Free breakfast,Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Bar,"₹7,167"
Chokhi Dhani Resort,4.3,jaipur,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Restaurant,"₹8,398"
Hotel Rajasthan Palace,4.7,jaipur,3-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Restaurant,Room service,Airport shuttle,"₹7,114"
"Jai Mahal Palace, Jaipur",4.7,jaipur,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Bar,"₹36,937"
Hotel Grand Lotus Inn,4.7,jaipur,3-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹1,679"
Blue Beds Jaipur,4.4,jaipur,3-star hotel,Breakfast ($),Free Wi-Fi,Parking ($),Air conditioning,Restaurant,Kitchen in some rooms,Airport shuttle,Full-service laundry,"₹1,964"
Hyatt Place Jaipur Malviya Nagar,4.3,jaipur,4-star hotel,Free breakfast,Free Wi-Fi,Parking,Pool,Air conditioning,Fitness center,Spa,Restaurant,"₹6,480"
Dera Jaipur,4.5,jaipur,Sleeps 17,6 bedrooms,Air conditioning,Fireplace,Cable TV,Paid parking,Free Wi-Fi,No crib,No elevator,"₹8,400"
Trident Hotel Jaipur,4.4,jaipur,5-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Bar,"₹12,156"
Pride Amber Vilas Resort & Convention Centre,4.2,jaipur,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Restaurant,"₹7,626"
Ramada by Wyndham Jaipur,4.2,jaipur,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Bar,"₹6,769"
Club Mahindra Resort - Jaipur - Rajasthan,4.2,jaipur,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Restaurant,"₹9,927"
Sureli Haveli Jaipur,3.8,jaipur,Sleeps 2,1 bedroom,Paid parking,No outdoor grill,Not pet-friendly,Not smoke-free,Not wheelchair accessible,NA,NA,"₹1,352"
Ramada by Wyndham Jaipur North,4.0,jaipur,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Bar,"₹5,215"
Jaipur Marriott Hotel,4.5,jaipur,5-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Outdoor pool,Hot tub,Air conditioning,Fitness center,Spa,"₹8,260"
ibis Nashik,4.4,nashik,2-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Pet-friendly,Fitness center,Restaurant,Full-service laundry,"₹2,911"
Hotel Panchavati Yatri,4.0,nashik,2-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,"₹2,112"
Birla Ayurveda Stay Centre,4.1,nashik,Sleeps 6,2 bedrooms,Air conditioning,Paid parking,Free Wi-Fi,No crib,No elevator,No fireplace,No fitness center,"₹1,482"
The Emerald Park,4.0,nashik,3-star hotel,Breakfast,Free Wi-Fi,Free parking,Air conditioning,Bar,Restaurant,Room service,Full-service laundry,"₹3,257"
ibis Nashik,4.4,nashik,2-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Pet-friendly,Fitness center,Restaurant,Full-service laundry,"₹2,873"
Raghunandan Resort,4.2,nashik,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹2,242"
The Gateway Hotel Ambad Nashik,4.6,nashik,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Pet-friendly,Fitness center,Spa,"₹12,980"
"Hotel Royale Heritage, Nashik",3.8,nashik,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Pet-friendly,Restaurant,Room service,Airport shuttle,"₹1,242"
Courtyard by Marriott Nashik,4.4,nashik,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Restaurant,"₹10,291"
"Enrise by Sayaji - Nashik, Best Banquet Hotel",4.2,nashik,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Bar,Restaurant,Room service,Kitchen in some rooms,Airport shuttle,"₹3,489"
PANCHAVATI ELITE INN,3.6,nashik,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Full-service laundry,"₹1,567"
Ginger Nashik,3.8,nashik,3-star hotel,Free Wi-Fi,Parking ($),Air conditioning,Fitness center,Breakfast,Kitchen in some rooms,Full-service laundry,Kid-friendly,"₹3,475"
Hotel Panchavati Yatri,4.0,nashik,2-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,"₹2,080"
Caves County,4.1,nashik,Free breakfast,Free Wi-Fi,Free parking,Restaurant,Room service,Full-service laundry,NA,NA,NA,"₹4,480"
Hotel Rama Heritage,4.1,nashik,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Full-service laundry,Accessible,"₹2,842"
Shakuntala Farms - Rustic Farmstay with Modern Comforts,4.9,nashik,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Kitchen in some rooms,Full-service laundry,NA,NA,NA,"₹4,745"
"Holiday Inn Express Nashik Indira Nagar, an IHG Hotel",3.8,nashik,2-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Restaurant,Room service,Accessible,"₹4,926"
Watermelon Club And Resort,3.8,nashik,Free Wi-Fi,Parking,Outdoor pool,Air conditioning,Kitchen in some rooms,Kid-friendly,NA,NA,NA,NA
Hotel Grand Rio,4.5,nashik,4-star hotel,Free breakfast,Free Wi-Fi,Parking,Outdoor pool,Restaurant,Room service,Kitchen in some rooms,Airport shuttle,"₹3,983"
The Vern at BLVD,4.2,nashik,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Hot tub,Air conditioning,Fitness center,Spa,Bar,"₹5,182"
The SSK WORLD Resort & Spa,4.5,nashik,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹4,560"
Shakuntala Farms - Rustic Farmstay with Modern Comforts - Villa with Garden View,NA,nashik,Villa,Sleeps 11,3 bedrooms,3 bathrooms,9 beds,Air conditioning,Balcony,Kid-friendly,Crib,"₹16,799"
Hotel New Holiday Plaza,3.8,nashik,2-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹1,378"
"Enrise by Sayaji - Nashik, Best Banquet Hotel",4.2,nashik,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Bar,Restaurant,Room service,Kitchen in some rooms,Airport shuttle,"₹3,489"
Best Western Bliss,4.1,kanpur,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Pet-friendly,Restaurant,Room service,Kitchen in some rooms,"₹3,637"
Hotel Malik Residency Kanpur,3.8,kanpur,3-star hotel,Free breakfast,Free Wi-Fi,Parking,Air conditioning,Restaurant,Room service,Kitchen in rooms,Full-service laundry,"₹2,225"
The Landmark Towers,4.4,kanpur,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Hot tub,Air conditioning,Fitness center,Spa,"₹6,719"
Red Orchid Hotel Kanpur,4.3,kanpur,Free breakfast,Free Wi-Fi,Parking,Bar,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,NA,"₹2,438"
Best Western Bliss,4.1,kanpur,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Pet-friendly,Restaurant,Room service,Kitchen in some rooms,"₹3,300"
Hotel MMK,3.9,kanpur,2-star hotel,Free breakfast,Free Wi-Fi,Parking,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,"₹2,606"
THE ROYAL ORCHID HOTEL | Hotels in Kanpur,4.1,kanpur,Free Wi-Fi,Parking,Pool,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,NA,NA,"₹3,408"
Hotel Kartar Yatri Niwas,4.1,kanpur,Free Wi-Fi,Air conditioning,Room service,Kitchen in some rooms,Full-service laundry,NA,NA,NA,NA,₹627
DNG THE GRAND HOTEL,4.2,kanpur,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Full-service laundry,Accessible,NA
Hotel The Novelty,4.9,kanpur,Free Wi-Fi,Air conditioning,Breakfast,Parking,Room service,Kitchen in some rooms,Kid-friendly,Smoke-free property,NA,"₹1,800"
Moon And Mars Resort,4.3,kanpur,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹4,242"
Vijay Intercontinental,4.1,kanpur,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Bar,"₹4,596"
Status club business Hotel,3.9,kanpur,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Airport shuttle,Full-service laundry,"₹2,395"
Kingston Resort,4.3,kanpur,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Airport shuttle,NA
Heaven View Clarks Inn,3.9,kanpur,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Restaurant,Room service,"₹2,354"
Little Chef Hotel,4.3,kanpur,3-star hotel,Free breakfast,Wi-Fi,Parking,Air conditioning,Fitness center,Bar,Restaurant,Room service,"₹3,679"
Hotel Atithi Galaxy,3.2,kanpur,2-star hotel,Free Wi-Fi,Air conditioning,Restaurant,Airport shuttle,Full-service laundry,NA,NA,NA,₹726
The Deep Hotel,4.0,kanpur,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Full-service laundry,NA,"₹2,072"
THE VILLA,3.9,kanpur,3-star hotel,Free Wi-Fi,Pool,Kitchen in some rooms,Full-service laundry,Kid-friendly,NA,NA,NA,"₹3,179"
THE ROYAL ORCHID HOTEL | Hotels in Kanpur,4.1,kanpur,Free Wi-Fi,Parking,Pool,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,NA,NA,"₹3,408"
Regenta Central The Crystal,4.3,kanpur,4-star hotel,Free breakfast,Wi-Fi,Free parking,Air conditioning,Fitness center,Bar,Restaurant,Room service,"₹5,489"
Hotel Kanishka,3.7,kanpur,3-star hotel,Free breakfast,Free parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,Kid-friendly,"₹1,684"
