Hotel_Name,Hotel_Rating,City,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Hotel_Price
Hotel President Inn,3.8,gandhinagar,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Room service,Kitchen in some rooms,Full-service laundry,Smoke-free property,"₹2,194"
"FabHotel Siddharth Corporate - Hotels in Vavol, Gandhinagar",4.2,gandhinagar,Breakfast,Free Wi-Fi,Parking,Air conditioning,Room service,Full-service laundry,Kid-friendly,NA,NA,"₹1,916"
HOTEL HILL CITY,4.4,gandhinagar,Free Wi-Fi,Parking,Air conditioning,Room service,Airport shuttle,Full-service laundry,NA,NA,NA,"₹2,240"
Hotel Om Inn,4.9,gandhinagar,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹2,240"
Perfect Room in Perfect Bungalow,3.6,gandhinagar,Sleeps 16,4 bedrooms,Air conditioning,Fireplace,Cable TV,Paid parking,Free Wi-Fi,No crib,No elevator,"₹3,710"
Rooms in a Fully Furnished Bungalow,4.1,gandhinagar,Villa,Sleeps 3,1 bedroom,Air conditioning,Fireplace,Paid parking,Free Wi-Fi,No crib,No elevator,"₹5,600"
FabHotel Prime Blue Moon,4.2,gandhinagar,Free breakfast,Free Wi-Fi,Parking,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,Kid-friendly,"₹3,312"
Hotel Siddharth inn,3.9,gandhinagar,Free breakfast,Free Wi-Fi,Parking,Air conditioning,Restaurant,Room service,Full-service laundry,Kid-friendly,NA,"₹2,333"
Hotel TRIDEV,4.0,varanasi,3-star hotel,Free breakfast,Free Wi-Fi,Parking,Pool,Fitness center,Restaurant,Room service,Airport shuttle,"₹3,808"
"Hotel Surya, Kaiser Palace",4.2,varanasi,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Pet-friendly,Spa,Bar,"₹4,214"
Varanasi Villa,4.4,varanasi,Sleeps 24,12 bedrooms,12 bathrooms,Air conditioning,Kid-friendly,Kitchen,Pet-friendly,Free Wi-Fi,No fitness center,"₹2,778"
Hotel Four Element,4.4,varanasi,Free breakfast,Free Wi-Fi,Free parking,Pool,Restaurant,Room service,Full-service laundry,Accessible,NA,"₹3,566"
goSTOPS Varanasi,4.2,varanasi,2-star hotel,Breakfast ($),Free Wi-Fi,Parking ($),Air conditioning,Pet-friendly,Restaurant,Airport shuttle,Full-service laundry,₹978
Radisson Hotel Varanasi,4.2,varanasi,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Bar,"₹7,824"
Pearl Courtyard,4.3,varanasi,4-star hotel,Free breakfast,Free Wi-Fi,Parking ($),Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹6,957"
Hotel Yash Residency Near Assi Ghat & BHU,3.8,varanasi,3-star hotel,Breakfast ($),Free Wi-Fi,Parking ($),Air conditioning,Pet-friendly,Room service,Full-service laundry,Accessible,"₹1,338"
Royal Guest House,4.1,varanasi,3-star hotel,Breakfast,Free Wi-Fi,Air conditioning,Pet-friendly,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹1,009"
Hotel Satkar,4.8,varanasi,Free breakfast,Free Wi-Fi,Pool,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,NA,"₹2,528"
"Rahi Tourist Bungalow, Varanasi",3.9,varanasi,2-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Kitchen in some rooms,"₹1,082"
"Hotel Surya, Kaiser Palace",4.2,varanasi,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Pet-friendly,Spa,Bar,"₹4,212"
The Pinnacle Inn Sarnath - Best 4 Star Hotel in Sarnath,4.1,varanasi,Free breakfast,Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Restaurant,Room service,"₹4,627"
Hotel Costa River,4.0,varanasi,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹3,020"
Green Villa Kashi,3.1,varanasi,Sleeps 2,1 bedroom,Air conditioning,Paid parking,Free Wi-Fi,No crib,No elevator,No fireplace,No fitness center,"₹1,313"
BlueBells Varanasi,3.3,varanasi,Sleeps 11,3 bedrooms,Air conditioning,Fireplace,Paid parking,Free Wi-Fi,No crib,No elevator,No fitness center,"₹2,700"
Hotel Ganges Grand - Varanasi,4.0,varanasi,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹5,914"
Hotel Le Lotus Grand,4.2,varanasi,Free breakfast,Free Wi-Fi,Parking,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,Business center,"₹2,889"
Family Guest House,4.5,varanasi,1-star hotel,Breakfast ($),Free Wi-Fi,Pool,Air conditioning,Spa,Parking,Bar,Restaurant,₹725
Leela Guest House,3.6,varanasi,3-star hotel,Free Wi-Fi,Pool,Air conditioning,Restaurant,Kitchen in some rooms,Airport shuttle,Full-service laundry,Kid-friendly,₹914
Villa Benares,4.2,varanasi,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Pet-friendly,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹2,910"
Hotel Uday Palace Varanasi,4.1,varanasi,3-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹2,922"
Hotel Radiance Courtyard,4.4,varanasi,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,Accessible,"₹3,941"
Hotel Four Element,4.4,varanasi,Free breakfast,Free Wi-Fi,Free parking,Pool,Restaurant,Room service,Full-service laundry,Accessible,NA,"₹3,566"
"The Fern Residency, Noida",4.1,noida,Free breakfast,Free Wi-Fi,Parking,Pool,Air conditioning,Restaurant,Room service,Full-service laundry,NA,"₹5,278"
Treebo Trend Noida Grand,4.0,noida,Free breakfast,Free Wi-Fi,Parking,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,Business center,NA,"₹2,371"
Noida Suites,3.7,noida,Sleeps 5,2 bedrooms,Air conditioning,Elevator,Fireplace,Kitchen,Cable TV,Paid parking,Free Wi-Fi,"₹2,036"
Radisson Noida,4.3,noida,5-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Bar,"₹3,584"
"The Fern Residency, Noida",4.1,noida,Free breakfast,Free Wi-Fi,Parking,Pool,Air conditioning,Restaurant,Room service,Full-service laundry,NA,"₹4,677"
Regenta Central Noida,3.8,noida,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Fitness center,Spa,Restaurant,Room service,Airport shuttle,"₹4,255"
Taj Studios Private Luxury Studio Apartment Central Noida,2.9,noida,Sleeps 2,1 bedroom,Air conditioning,Elevator,Fireplace,Kitchen,Cable TV,Paid parking,Free Wi-Fi,"₹2,081"
Hotel White Castle,3.9,noida,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,₹800
"Fortune Sector 27, Noida - Member ITC's hotel group",4.1,noida,4-star hotel,Free breakfast,Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Bar,"₹7,196"
Hyphen Business Hotels,3.8,noida,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Restaurant,Room service,Airport shuttle,"₹2,487"
Park Ascent,4.2,noida,4-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Fitness center,Bar,Restaurant,Room service,"₹6,215"
ISKCON Temple Noida,4.7,noida,Free breakfast,Free Wi-Fi,Parking,Restaurant,Kitchen in some rooms,Full-service laundry,Kid-friendly,NA,NA,NA
Mosaic Hotel Noida,4.1,noida,4-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Bar,Restaurant,"₹6,946"
The Taj Studios .Com,4.0,noida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹2,535"
Taj Studios-Serviced Studio Apartment(Free Bfast),NA,noida,House,Sleeps 2,1 bedroom,1 bathroom,1 bed,Air conditioning,Balcony,Kid-friendly,Ironing board,"₹2,218"
Shacon Suites,4.6,noida,Free Wi-Fi,Kitchen in some rooms,Full-service laundry,Kid-friendly,NA,NA,NA,NA,NA,"₹2,785"
The G8,4.0,noida,4-star hotel,Free breakfast,Free Wi-Fi,Parking,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Airport shuttle,"₹4,616"
Entire Studio Apt/Suite near Mall/Metro/ExpoMart - Deluxe Studio,NA,noida,House,Sleeps 3,1 bedroom,1 bathroom,1 bed,Air conditioning,Balcony,Kid-friendly,Crib,"₹2,337"
Hotel Noida International,3.6,noida,3-star hotel,Free breakfast,Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹1,288"
Hotel The Emporio A Corporate Suites,4.9,noida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹3,347"
Hotel Malhar Haveli,4.2,noida,3-star hotel,Breakfast,Parking,Air conditioning,Wi-Fi,Restaurant,Kitchen in some rooms,Airport shuttle,Full-service laundry,"₹3,239"
Ahuja Residency Noida,4.3,noida,3-star hotel,Breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Kitchen in rooms,Full-service laundry,"₹3,351"
The Amaya Inn,4.0,noida,Free breakfast,Free Wi-Fi,Parking,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,NA,NA,"₹2,427"
Treebo Trend House Inn - Hotel in Noida,3.7,noida,3-star hotel,Free breakfast,Wi-Fi,Pool,Air conditioning,Restaurant,Room service,Full-service laundry,Business center,"₹2,378"
Hotel Tri Sea,4.1,kanyakumari,3-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Spa,Restaurant,Room service,"₹2,215"
Hotel Ocean Heritage,4.0,kanyakumari,3-star hotel,Free breakfast,Free Wi-Fi,Air conditioning,Beach access,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹2,800"
Hotel Sea Land,4.4,kanyakumari,Free Wi-Fi,Parking,Pool,Beach access,Kitchen in some rooms,Full-service laundry,NA,NA,NA,"₹1,738"
The Gopinivas Grand,4.5,kanyakumari,3-star hotel,Free breakfast,Free Wi-Fi,Parking,Pool,Beach access,Restaurant,Room service,Full-service laundry,"₹2,240"
Sparsa Kanyakumari,3.8,kanyakumari,3-star hotel,Free breakfast,Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Restaurant,"₹2,192"
New Cape Hotel,3.9,kanyakumari,3-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Room service,Airport shuttle,Full-service laundry,Accessible,"₹1,177"
Arunachala Inn,4.5,kanyakumari,Free Wi-Fi,Free parking,Air conditioning,Breakfast,Beach access,Airport shuttle,NA,NA,NA,"₹2,015"
Hotel Melody Park,4.0,kanyakumari,2-star hotel,Free breakfast,Free Wi-Fi,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Airport shuttle,Full-service laundry,"₹1,016"
Hotel Sivamurugan Kanyakumari,4.0,kanyakumari,3-star hotel,Free breakfast,Free Wi-Fi,Parking,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,"₹1,357"
Hotel Sea View,4.0,kanyakumari,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Beach access,Bar,Restaurant,Room service,"₹4,845"
Hotel Sky Ark,4.0,kanyakumari,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Kitchen in some rooms,Airport shuttle,₹743
KKM Kanyakumari,4.4,kanyakumari,Free parking,Air conditioning,Breakfast,Wi-Fi,Room service,Smoke-free property,NA,NA,NA,"₹1,179"
Hotel Samudra,3.9,kanyakumari,3-star hotel,Free breakfast,Free Wi-Fi,Parking,Pool,Air conditioning,Beach access,Kitchen in some rooms,Airport shuttle,"₹2,019"
Hotel Sunview,3.9,kanyakumari,Parking,Pool,Air conditioning,Kitchen in some rooms,Full-service laundry,Kid-friendly,NA,NA,NA,"₹1,773"
The Coral - Kanyakumari,4.4,kanyakumari,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹3,495"
Hotel Sun Park,3.9,kanyakumari,3-star hotel,Free breakfast,Free Wi-Fi,Parking,Pool,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹1,769"
Hotel Ocean Heritage,4.0,kanyakumari,3-star hotel,Free breakfast,Free Wi-Fi,Air conditioning,Beach access,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹2,335"
"TTDC Hotel Tamil Nadu, Kanyakumari",4.5,kanyakumari,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹2,730"
Hotel Singaar International,3.5,kanyakumari,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Bar,Restaurant,Room service,"₹2,350"
Hotel Tri Sea,4.1,kanyakumari,3-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Spa,Restaurant,Room service,"₹1,756"
Shell Park,NA,kanyakumari,House,Sleeps 3,1 bedroom,1 bathroom,2 beds,Air conditioning,Balcony,Crib,Heating,"₹3,913"
Rehoboth Home Stay - Deluxe Double or Twin Room,4.0,kanyakumari,House,Sleeps 2,1 bedroom,1 bathroom,1 bed,Air conditioning,Airport shuttle,Kid-friendly,Crib,"₹1,427"
Hotel Sea Land,4.4,kanyakumari,Free Wi-Fi,Parking,Pool,Beach access,Kitchen in some rooms,Full-service laundry,NA,NA,NA,"₹1,792"
Hotel Samudra,3.9,kanyakumari,3-star hotel,Free breakfast,Free Wi-Fi,Parking,Pool,Air conditioning,Beach access,Kitchen in some rooms,Airport shuttle,"₹2,019"
Zostel Srinagar,4.5,kashmir,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Restaurant,Airport shuttle,Smoke-free property,NA,NA,"₹2,690"
"The Montreal, Srinagar- Best Hotels/4 Star Hotels/Hotel Near Dal Lake/Hotel Near Mughal Garden",4.4,kashmir,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,Accessible,"₹8,991"
Floating Heaven Group Of House Boats,4.3,kashmir,Sleeps 4,1 bedroom,Fireplace,Cable TV,Free Wi-Fi,No air conditioning,No crib,No elevator,No fitness center,"₹5,306"
Naaz Kashmir (A Luxury Houseboat),3.3,kashmir,Sleeps 8,2 bedrooms,Air conditioning,Fireplace,Cable TV,Free Wi-Fi,No crib,No elevator,No fitness center,"₹11,968"
Taj Palace Group Of House Boats,2.6,kashmir,Sleeps 5,1 bedroom,Fireplace,Cable TV,Free Wi-Fi,No air conditioning,No crib,No elevator,No fitness center,"₹1,390"
Colonels Retreat,4.8,kashmir,Sleeps 4,2 bedrooms,Air conditioning,Airport shuttle,Smoke-free,Free parking,Free Wi-Fi,No beach access,No elevator,"₹2,100"
Zostel Srinagar,4.5,kashmir,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Restaurant,Airport shuttle,Smoke-free property,NA,NA,"₹1,853"
Taj Palace Group of House Boats,3.5,kashmir,Sleeps 10,Kitchen,Cable TV,No air conditioning,No airport shuttle,No beach access,No elevator,No fireplace,No fitness center,"₹1,359"
"Vivanta Dal View, Srinagar",4.5,kashmir,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Pet-friendly,Fitness center,Spa,"₹28,656"
The Khyber Himalayan Resort & Spa,4.6,kashmir,5-star hotel,Free breakfast,Wi-Fi,Free parking,Indoor pool,Hot tub,Air conditioning,Fitness center,Spa,"₹53,089"
Jamal Resorts,4.0,kashmir,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Pet-friendly,Restaurant,Room service,Airport shuttle,"₹4,215"
Hotel Village Walk,4.4,kashmir,Free breakfast,Free Wi-Fi,Free parking,Pool,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,Kid-friendly,"₹9,010"
Hotel Lidder Spring Resorts,4.4,kashmir,4-star hotel,Free breakfast,Free Wi-Fi,Parking,Pool,Restaurant,Room service,Kitchen in some rooms,Airport shuttle,"₹6,850"
"The Orchard Retreat & Spa, Srinagar",4.3,kashmir,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Hot tub,Air conditioning,Fitness center,Spa,"₹13,794"
Hotel New Green View Srinagar (Ghulam),3.8,kashmir,NA,NA,NA,NA,NA,NA,NA,NA,NA,₹723
Hotel Taj Residency,3.8,kashmir,Free breakfast,Free Wi-Fi,Parking,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,NA,NA,"₹2,290"
Hotel Himalayan Resort,4.1,kashmir,3-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Pet-friendly,Bar,Restaurant,Room service,Kitchen in some rooms,"₹3,920"
Taj Palace Houseboat || Kashmir Glory Travels,4.1,kashmir,Free breakfast,Free Wi-Fi,Kitchen in some rooms,Full-service laundry,Kid-friendly,NA,NA,NA,NA,"₹2,097"
Royal Hillton Pahalgam,4.3,kashmir,Free breakfast,Wi-Fi,Free parking,Pet-friendly,Restaurant,Room service,Kitchen in some rooms,Airport shuttle,Full-service laundry,"₹24,156"
"Welcomhotel By ITC Hotels, Pine N Peak, Pahalgam - Premium Resort Overlooking Lidder River And Snow Topped Mountains",4.7,kashmir,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Pet-friendly,Fitness center,Spa,Restaurant,"₹26,296"
Hotel Heevan,4.2,kashmir,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Restaurant,Room service,Airport shuttle,Full-service laundry,Kid-friendly,"₹64,900"
The LaLiT Grand Palace Srinagar,4.3,kashmir,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Indoor pool,Air conditioning,Fitness center,Spa,Bar,"₹25,370"
"Radisson Blu Hotel, Jammu",4.3,kashmir,4-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Outdoor pool,Hot tub,Air conditioning,Fitness center,Spa,"₹6,440"
"The Orchard Retreat & Spa, Srinagar",4.3,kashmir,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Hot tub,Air conditioning,Fitness center,Spa,"₹14,172"
"Summit Namnang Courtyard & Spa, Gangtok",4.1,sikkim,4-star hotel,Free breakfast,Free Wi-Fi,Parking,Spa,Restaurant,Room service,Kitchen in some rooms,Airport shuttle,"₹4,846"
Denzong Regency,4.5,sikkim,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Fitness center,Spa,Bar,Restaurant,"₹10,620"
Yangsan Heritage Farm | Rooms & Guided Treks,4.9,sikkim,Sleeps 6,2 bedrooms,Fireplace,Paid parking,No air conditioning,No crib,No elevator,No fitness center,No ironing board,"₹4,662"
The Barfung Retreat,4.2,sikkim,Sleeps 10,4 bedrooms,3 bathrooms,Airport shuttle,Free parking,Free Wi-Fi,No air conditioning,No beach access,No elevator,"₹3,077"
"Karma Casa, Gangtok",4.4,sikkim,Sleeps 7,2 bedrooms,Fireplace,Cable TV,Paid parking,Free Wi-Fi,No air conditioning,No crib,No elevator,"₹3,086"
NotOnMap - Lum Tshering Organic Farm,NA,sikkim,House,Sleeps 2,1 bedroom,1 bathroom,1 bed,Kid-friendly,Pet-friendly,Smoke-free,Free parking,"₹3,540"
The Whistling Thrush,4.8,sikkim,Sleeps 8,3 bedrooms,Fireplace,Kitchen,Paid parking,No air conditioning,No crib,No elevator,No fitness center,"₹3,180"
Magpie Pachhu Village Resort,4.3,sikkim,4-star hotel,Free breakfast,Free Wi-Fi,Parking,Restaurant,Room service,Full-service laundry,Kid-friendly,NA,"₹4,391"
"MAYFAIR Spa Resort & Casino, Gangtok",4.4,sikkim,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Hot tub,Air conditioning,Fitness center,Spa,"₹9,800"
Kaya Gantavya Resort & Spa | Pelling,4.6,sikkim,Free breakfast,Free Wi-Fi,Free parking,Spa,Bar,Restaurant,Room service,Full-service laundry,Kid-friendly,"₹5,643"
Great Eastern Valley Residency,4.3,sikkim,Kid-friendly,NA,NA,NA,NA,NA,NA,NA,NA,₹769
"Udaan Hotels | Alpine Resort, Gangtok",4.6,sikkim,3-star hotel,Breakfast ($),Free Wi-Fi,Parking,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,Kid-friendly,"₹3,360"
"Vivanta Sikkim, Pakyong",4.4,sikkim,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Pet-friendly,Spa,Restaurant,Room service,"₹12,980"
Garden Retreat Hotel,4.1,sikkim,Breakfast,Free Wi-Fi,Free parking,Restaurant,Room service,Kitchen in some rooms,Airport shuttle,Full-service laundry,NA,"₹1,050"
Central Hill Resort The Mall Road Gangtok,3.5,sikkim,3-star hotel,Free breakfast,Free Wi-Fi,Parking,Restaurant,Room service,Kitchen in some rooms,Airport shuttle,Full-service laundry,"₹1,340"
Enchanted Forest Farm,4.3,sikkim,Free breakfast,Free Wi-Fi,Pool,Pet-friendly,Kitchen in some rooms,Full-service laundry,Kid-friendly,NA,NA,NA
Superview Waterfall Homestay Rumtek,4.2,sikkim,Kid-friendly,NA,NA,NA,NA,NA,NA,NA,NA,₹560
Zemu Gangtok,4.7,sikkim,Breakfast ($),Free Wi-Fi,Free parking,Pet-friendly,Bar,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹1,098"
"The Royal Plaza, Gangtok",4.0,sikkim,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Bar,Restaurant,NA
Divine's The Elite Zong,4.5,sikkim,Free breakfast,Free Wi-Fi,Free parking,Restaurant,Room service,Accessible,Kid-friendly,NA,NA,"₹1,290"
Hotel Alpha Omega,5.0,sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,₹930
Hotel Sonam Delek,4.3,sikkim,2-star hotel,Free breakfast,Free Wi-Fi,Parking,Restaurant,Room service,Full-service laundry,Kid-friendly,NA,"₹1,248"
Sikkim Tourist Center,4.3,sikkim,Free breakfast,Free Wi-Fi,Parking,Pool,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,Kid-friendly,"₹4,914"
Sterling Gangtok - Orange Village,4.0,sikkim,4-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Fitness center,Spa,Bar,Restaurant,"₹9,186"
SS BeachResort,4.0,varkala,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Beach access,Restaurant,Room service,"₹2,160"
Sajjoys Varkala,4.7,varkala,Free breakfast,Free Wi-Fi,Parking,Outdoor pool,Air conditioning,Fitness center,Spa,Beach access,Restaurant,"₹7,018"
Clafouti Beach Resort,4.1,varkala,3-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Beach access,Restaurant,Room service,Airport shuttle,"₹4,556"
Zostel Varkala,4.6,varkala,Breakfast ($),Free Wi-Fi,Air conditioning,Parking,Beach access,Restaurant,Full-service laundry,Smoke-free property,NA,"₹1,790"
Garden Bay Resort,4.5,varkala,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Pet-friendly,Beach access,Room service,Kitchen in some rooms,Airport shuttle,"₹1,997"
